(0.388839195,0.001063269,0.653696235)
(0.162051892,0.72295709,0.372903307)
(0.494704202,0.701292969,0.609579488)
(0.891474676,0.384115192,0.606626798)
(0.893106634,0.411580149,0.339972461)
(0.080869374,0.429448268,0.822769714)
(0.632690347,0.863227217,0.965826227)
(0.590701639,0.49212195,0.340999006)
(0.162562826,0.740845343,0.053440387)
(0.049366259,0.037356708,0.091553942)
(0.362589187,0.199733587,0.794883266)
(0.759886615,0.057771023,0.58054165)
(0.710869995,0.66554973,0.575224918)
(0.495242136,0.984345026,0.46382326)
(0.419561683,0.726613414,0.281663741)
(0.430929367,0.368642963,0.653866254)
(0.831808737,0.404931539,0.043973129)
(0.071428783,0.713405018,0.56201046)
(0.716049821,0.536620136,0.357681399)
(0.000345626,0.605720501,0.9923676)
(0.253524741,0.077805053,0.334748027)
(0.771700421,0.081160675,0.29031742)
(0.418705918,0.322144627,0.993704452)
(0.382752211,0.220790271,0.592578837)
(0.928080733,0.892210157,0.607283673)
(0.344275299,0.339038483,0.908267935)
(0.310719533,0.787856889,0.75383855)
(0.65972765,0.396582015,0.043294606)
(0.407652115,0.762751309,0.191934673)
(0.201751954,0.617269641,0.416470845)
(0.371491902,0.633300708,0.857577858)
(0.48347381,0.407616134,0.409378826)
(0.720772534,0.918387741,0.697331161)
(0.700655465,0.348647664,0.280031849)
(0.404111848,0.993783707,0.161109268)
(0.46545006,0.396368653,0.947872888)
(0.270960364,0.313062198,0.795169207)
(0.568109341,0.613162204,0.077332459)
(0.693410269,0.193577359,0.334572297)
(0.045851414,0.518059714,0.075778307)
(0.43008356,0.061971696,0.835349718)
(0.180908421,0.91293173,0.113849941)
(0.331599784,0.852806727,0.626191258)
(0.035675599,0.581386214,0.005332107)
(0.577946524,0.224137554,0.466246636)
(0.219537902,0.293057946,0.333414486)
(0.674994078,0.328165359,0.123320581)
(0.342756336,0.421306144,0.858966684)
(0.12312933,0.464473399,0.804582561)
(0.016663232,0.8609288,0.393067377)
(0.526033936,0.390616281,0.453822289)
(0.20002798,0.686116789,0.564308832)
(0.288364315,0.237265659,0.397360319)
(0.687023219,0.466363277,0.365068468)
(0.548749563,0.480788273,0.032959475)
(0.906331324,0.291263098,0.706211895)
(0.918345176,0.279299353,0.210269974)
(0.272744029,0.830431361,0.877723557)
(0.334375631,0.114396609,0.70042025)
(0.038598367,0.285884835,0.886291362)
(0.478797155,0.478187429,0.490066934)
(0.158683817,0.645097344,0.712345752)
(0.158957304,0.331010746,0.06786203)
(0.68432008,0.918828914,0.0300932)
(0.756645495,0.226735969,0.985278562)
(0.632083166,0.900096798,0.061982963)
(0.946008423,0.96004675,0.830462773)
(0.186224665,0.123761615,0.674147389)
(0.012838913,0.30228679,0.96988958)
(0.496888989,0.15808517,0.765781704)
(0.953446574,0.010130851,0.706412261)
(0.8861463,0.054142215,0.942017996)
(0.770062811,0.99819247,0.459574759)
(0.695033488,0.135211338,0.121873138)
(0.12741298,0.534200332,0.592791031)
(0.012037844,0.434988901,0.23732741)
(0.003821459,0.74187478,0.163540614)
(0.343698089,0.67025715,0.806792889)
(0.724293232,0.495158745,0.16535956)
(0.207561831,0.676064749,0.843230886)
(0.581861087,0.669061508,0.064397422)
(0.658410447,0.460324444,0.057692243)
(0.806843931,0.225574664,0.580102692)
(0.399863755,0.27326509,0.94777737)
(0.332882263,0.448034488,0.358028953)
(0.413671144,0.875633489,0.807820418)
(0.815656735,0.776117189,0.458244918)
(0.63466681,0.274064701,0.800751864)
(0.395380474,0.242962604,0.347063843)
(0.725328137,0.658962633,0.883347547)
(0.567590143,0.514121693,0.40047311)
(0.257739894,0.474822135,0.439518534)
(0.722845224,0.274274616,0.862333391)
(0.187556652,0.205210644,0.585064739)
(0.132133451,0.89394906,0.685041067)
(0.99964627,0.737342733,0.654303455)
(0.125560917,0.345097343,0.412337157)
(0.774550599,0.072758793,0.775434978)
(0.758249384,0.978525138,0.3067097)
(0.40728797,0.186475892,0.591066942)
(0.079763078,0.564514893,0.312089802)
(0.245274806,0.055199223,0.322891289)
(0.326677376,0.509835362,0.304416832)
(0.889037335,0.446990279,0.10285853)
(0.384947987,0.785504992,0.655849117)
(0.305504413,0.570165042,0.802204443)
(0.661159496,0.458738587,0.482989025)
(0.646537258,0.853739529,0.787244207)
(0.736688201,0.226144324,0.1747304)
(0.238584355,0.3482811,0.680008907)
(0.578797969,0.586178587,0.071231965)
(0.780457875,0.088114214,0.581026407)
(0.471667312,0.45599659,0.553839451)
(0.468580107,0.136558606,0.353396858)
(0.921864983,0.847326552,0.805397271)
(0.017920636,0.209891761,0.558314962)
(0.422570621,0.277399172,0.54859979)
(0.009867632,0.121337419,0.866116071)
(0.337259571,0.437568903,0.575522607)
(0.418845913,0.697034366,0.785839037)
(0.93650719,0.64844452,0.584959281)
(0.09642588,0.209891974,0.560405969)
(0.958345561,0.123076793,0.948513475)
(0.562161887,0.203219004,0.025162497)
(0.332206666,0.812995727,0.642364353)
(0.871635792,0.546436224,0.761480564)
(0.711942896,0.202509344,0.055592421)
(0.184489803,0.085679212,0.666865563)
(0.498018714,0.253117792,0.081162286)
(0.306134949,0.762658904,0.284422086)
(0.520635943,0.376928057,0.021770139)
(0.015859682,0.969266988,0.382411499)
(0.874658378,0.231252803,0.3451071)
(0.50816011,0.851767748,0.422382952)
(0.4343005,0.476540788,0.318402504)
(0.242321928,0.054983522,0.204493632)
(0.543282583,0.789577218,0.649188104)
(0.887696609,0.279720034,0.341777172)
(0.804936558,0.493263127,0.548497422)
(0.00450821,0.486462069,0.755301813)
(0.030428956,0.054099695,0.524431616)
(0.654228948,0.393821113,0.928477057)
(0.784501504,0.800595446,0.859201375)
(0.428034719,0.940303797,0.934913689)
(0.998665718,0.107344744,0.444057568)
(0.300704303,0.428282969,0.378363826)
(0.122459566,0.886727237,0.759521566)
(0.47263078,0.918219043,0.040546375)
(0.417275762,0.27658427,0.545445609)
(0.032655366,0.919678324,0.372142212)
(0.019986298,0.496755583,0.847909491)
(0.530437431,0.63733685,0.496529295)
(0.625529855,0.540033879,0.884054254)
(0.508151507,0.767277797,0.646573723)
(0.211862486,0.912804708,0.866361386)
(0.74649702,0.55856183,0.847060307)
(0.19059976,0.091572878,0.54856183)
(0.637057902,0.756981322,0.524890521)
(0.161129419,0.663348147,0.953479123)
(0.329796107,0.138897744,0.32606669)
(0.512286726,0.379264071,0.963763752)
(0.33513557,0.577764076,0.432315161)
(0.978519953,0.255788724,0.312384654)
(0.141012212,0.092261423,0.31076669)
(0.250985413,0.139066459,0.983023821)
(0.488274387,0.554083052,0.860977257)
